Diện tích,Số tầng,Đường vào,Loại đường vào,Quan_Huyen,Phuong_Xa,Dien_Tich_Lo,hem_xe_hoi,gan_cho_sieu_thi,gan_truong_hoc,gan_benh_vien,gan_cong_vien_ho_nuoc,duong_vao_null_flag,Ty_Le_Giao_Thong,Ty_Le_Cong_Cong_CX,Ty_Le_Khac,Ty_Le_Dat_O,Tổng số phòng,khoang_cach_trung_tam,Đường_Frequency,Đường_Target,Pháp lý_Sổ đỏ,Pháp lý_không có,Nội thất_Cơ bản,Nội thất_Trống / Nhà thô,Nội thất_Đầy đủ,Khoảng giá
-0.8979916143357133,0.07692307692307691,-0.2341243198764288,0.0,53.75818181817839,59.25648860397285,48.0,1,0,0,0,0,1,51.29166666666667,0.0,0.0,48.70833333333333,-0.9030809334878898,2.1422413046616593,33,67.42678959556216,0.0,0.0,0.0,1.0,0.0,2.379546134130174
0.7474811806402056,0.15384615384615383,-0.47696419252420597,0.0,8.131668552257471,11.187905093453665,473.6,0,0,1,0,0,1,49.668496621621614,0.0,0.0,50.33361486486486,-0.09907216617061913,11.250745184081037,39,9.754563212105014,0.0,0.0,0.0,1.0,0.0,1.9600947840472698
-0.8303745320597538,0.23076923076923073,-0.7573022517780348,3.0,53.75818181817839,34.07029975082686,1542.6,1,1,1,1,0,0,99.35692985868016,0.0,0.0,0.6456631660832362,1.275389899903818,2.0553967004240135,19,25.998570261971565,0.0,0.0,0.0,0.0,1.0,2.5572273113676265
-0.47878885753039707,0.30769230769230765,0.6488190377612324,0.0,10.737500000006847,8.135783941420566,1167.3,0,0,0,1,0,0,99.99914332219652,0.0,0.0,0.0,0.29884369704142105,9.598362166493525,21,13.74096054231735,0.0,0.0,0.0,0.0,1.0,2.174751721484161
-0.47878885753039707,0.30769230769230765,-0.7573022517780348,3.0,18.827244701348747,20.339947871608835,88.1,1,0,0,0,0,0,17.593643586833146,0.0,0.0,82.46311010215666,0.10985031969557019,3.8436717535912654,25,25.08018322299817,0.0,0.0,0.0,0.0,1.0,2.509599262378372
1.4249188843033405,0.23076923076923073,0.8263841260030435,3.0,38.647438220481845,58.28290665694527,,0,0,0,0,0,1,,,,,0.6301001874260804,4.380963883538596,4,24.125203679535836,0.0,0.0,0.0,1.0,0.0,3.5553480614894135
-0.03147129459772814,0.07692307692307691,1.5209694995149832,2.0,18.63592086332186,18.83383064658232,79.8,1,0,0,0,0,1,27.631578947368425,0.0,0.0,72.34335839598998,-0.09907216617061913,3.1974100822691987,14,21.59755900086227,0.0,0.0,0.0,1.0,0.0,2.5257286443082556
1.9961987864591901,0.6153846153846153,2.2292491969128543,3.0,14.87073929990493,13.051852005459661,1109.4,0,0,1,0,0,0,22.70957274202271,0.0,0.0,77.29042725797729,2.907738164414582,9.141569573472024,11,20.44428517783752,0.0,0.0,0.0,0.0,1.0,3.6109179126442243
-0.15213091147119978,0.07692307692307691,-0.47696419252420597,2.0,18.827244701348747,15.288713651298618,765.2,1,0,0,0,0,0,96.49503397804496,0.0,0.0,3.5023523261892313,-0.3326276347307223,3.860536706551581,31,17.724312687180333,0.0,0.0,0.0,1.0,0.0,2.341805806147327
-0.6153360295043381,0.07692307692307691,-1.088871800800004,3.0,54.46617152529408,24.56391683041859,65.7,0,0,0,0,0,0,5.220700152207002,0.0,94.8097412480974,0.0,-0.9030809334878898,2.619584418826396,3,17.744774601149892,0.0,0.0,0.0,1.0,0.0,2.174751721484161
