Diện tích,Số tầng,Đường vào,Latitude,Longitude,Loại đường vào,Quan_Huyen,Phuong_Xa,Dien_Tich_Lo,hem_xe_hoi,gan_cho_sieu_thi,gan_truong_hoc,gan_benh_vien,gan_cong_vien_ho_nuoc,duong_vao_null_flag,Đường_Từ_Địa_Chỉ,Ty_Le_Giao_Thong,Ty_Le_Cong_Cong_CX,Ty_Le_Khac,Ty_Le_Dat_O,Tổng số phòng,khoang_cach_trung_tam,Pháp lý_Sổ đỏ,Pháp lý_không có,Nội thất_Cơ bản,Nội thất_Trống / Nhà thô,Nội thất_Đầy đủ,Khoảng giá
67.0,3.0,5.0,10.8327387531846,106.672531142458,3.0,11.098013468022373,14.561953480312356,103.0,0,0,0,0,0,1,14.324407498016885,34.94174757281554,0.0,0.0,65.0873786407767,8.0,7.038546847459454,0.0,0.0,0.0,0.0,1.0,10.0
55.0,4.0,7.0,10.8632853384209,106.639431562803,2.0,8.826587030733174,14.549898133423875,7072.6,1,0,0,1,1,1,18.002367373254614,58.79931001329073,0.0,0.0,41.200831377428386,9.0,11.81375604002921,0.0,0.0,0.0,0.0,1.0,7.15
71.0,4.0,6.0,10.7821870642945,106.608823216599,0.0,10.737500000006847,11.523850027712317,30.2,0,1,1,0,0,0,17.858559625558907,85.29801324503312,0.0,0.0,14.668874172185433,8.0,10.103116442887426,0.0,0.0,0.0,0.0,1.0,8.9
215.0,3.0,15.1,10.7707588683748,106.776179421785,0.0,38.647438220481845,16.791900388268562,,0,0,0,0,1,1,21.788667863727383,,,,,32.0,8.22198314523378,0.0,0.0,0.0,1.0,0.0,28.0
72.0,3.0,6.166666666666666,10.7983640782517,106.667471221333,0.0,19.38917355371901,18.83383064658232,1533.0,1,1,0,1,1,1,19.806236435736306,93.62230919765166,0.817351598173516,0.0,5.561643835616438,9.0,4.435872263144562,0.0,1.0,0.0,1.0,0.0,12.5
180.0,2.0,6.0,10.7948766439305,106.65710521141,3.0,19.38917355371901,18.093318479606467,145.6,1,1,0,1,1,0,20.25050569105691,8.070054945054945,0.1167582417582417,0.0,91.79258241758242,6.0,5.24398126687228,0.0,0.0,0.0,1.0,0.0,16.8
60.0,4.0,8.125,10.8806308161916,106.650872550185,0.0,8.826587030733174,13.805666803246416,1548.4,1,1,1,0,0,1,18.206777355077413,71.44988375096874,0.0,0.0,28.549470421079825,9.0,12.862789715655913,0.0,0.0,0.0,0.0,1.0,6.78
47.0,2.0,5.0,10.8653405594588,106.686347558233,3.0,8.826587030733174,8.427513172672999,9988.0,1,1,0,0,1,0,17.039664453189104,66.42000400480576,28.586804164997996,0.0,4.99299158990789,4.0,10.064031361007205,0.0,0.0,0.0,0.0,1.0,4.58
47.0,3.0,10.0,10.7442937188192,106.733250024954,3.0,17.789285714285825,14.672222873812292,1131.6,0,0,0,0,0,0,17.400949483778184,35.18911276069282,0.0,0.0,64.8073524213503,9.0,4.976372611620584,0.0,0.0,0.0,0.0,1.0,10.99
61.0,3.0,6.0,10.803086601433,106.684266106152,3.0,18.63592086332186,15.13100312673361,61.1,1,0,0,0,0,1,21.719959264527965,14.53355155482815,0.0,0.0,85.41734860883795,8.0,3.528810922139359,0.0,0.0,0.0,1.0,0.0,11.0
48.0,4.0,6.0,10.7831693493439,106.765743072615,0.0,38.647438220481845,23.346267146280812,,0,0,0,1,0,0,17.02299287958239,,,,,7.0,7.106000998769739,0.0,0.0,0.0,1.0,0.0,6.7
40.0,4.0,5.0,10.7688695324866,106.68750810278,3.0,53.75818181817839,50.13266841725762,1634.7,0,1,1,1,1,0,20.25050569105691,98.9649476968251,1.03321710405579,0.0,0.0,9.0,1.6831598527753586,0.0,0.0,0.0,1.0,0.0,11.0
46.0,3.0,4.0,10.7920375371992,106.715997153951,0.0,18.827244701348747,41.01013634331939,63.7,1,1,0,0,0,0,18.607354980746287,29.215070643642072,0.0,0.0,70.78492935635794,8.0,2.414129646952619,0.0,0.0,0.0,0.0,1.0,7.55
61.0,2.0,12.46,10.8079739499987,106.702956532544,2.0,18.827244701348747,20.454141465138118,182.2,1,1,0,1,0,1,15.076317258595626,6.201975850713502,0.0,0.0,93.80351262349068,8.0,3.5611194725365825,1.0,0.0,0.0,1.0,0.0,9.8
54.0,4.0,6.0,10.737795366069,106.722671095696,2.0,17.789285714285825,14.672222873812292,372.3,1,0,1,0,0,0,22.174529617989272,32.350255170561375,66.34703196347031,1.2892828364222402,0.0,7.0,4.857954644858977,0.0,0.0,0.0,1.0,0.0,11.95
90.0,2.0,6.0,10.8245468667452,106.718992493744,3.0,15.48107692307722,14.40074884671146,,1,1,0,0,1,1,17.667251633927393,,,,,10.0,5.741038638933771,0.0,0.0,0.0,1.0,0.0,13.0
262.0,2.0,5.0,10.7611663646824,106.690205671499,0.0,53.75818181817839,59.25648860397285,254.0,0,0,0,0,0,0,31.338914411207632,24.165354330708663,0.0,0.0,75.83464566929135,10.0,2.0339244123108315,0.0,0.0,0.0,0.0,1.0,59.0
111.0,4.0,13.5,10.7598751295916,106.67908108076,0.0,29.82381843840417,18.093318479606467,990.2,1,0,0,0,0,1,16.67274773320998,0.0,0.0,0.0,100.0,13.0,3.0000396352631866,0.0,0.0,0.0,1.0,0.0,25.0
52.0,5.0,7.0,10.7825822310955,106.608989930644,0.0,10.737500000006847,11.523850027712317,452.0,0,1,1,0,0,0,17.858559625558907,27.488938053097343,56.82079646017699,15.393805309734512,0.3030973451327434,9.0,10.088034298458302,0.0,0.0,0.0,0.0,0.0,8.0
62.0,3.0,6.0,10.7934519901362,106.641333564452,3.0,19.38917355371901,15.61262632367065,1464.9,0,0,0,0,0,0,22.259407193155763,91.049218376681,5.186019523516963,0.0,3.766810021161854,6.0,6.810658762487356,0.0,0.0,0.0,0.0,1.0,9.5
40.0,2.0,7.0,10.747831222767,106.715620434692,0.0,17.789285714285825,14.8877491993957,19893.5,0,0,0,0,0,1,18.207540931800263,12.491567597456458,87.50858320556965,0.0,0.0,5.0,3.5109636810815275,0.0,0.0,0.0,1.0,0.0,4.5
44.0,2.0,10.0,10.8294979663295,106.670844215129,3.0,11.098013468022373,14.561953480312356,1022.2,0,1,1,0,0,1,10.107421869117639,6.74721189591078,0.0,0.0,93.2537663862258,6.0,6.8049904570377535,0.0,0.0,0.0,0.0,1.0,6.48
122.0,5.0,17.6,10.765699052921,106.663871427175,0.0,24.737282299672927,15.61262632367065,53.0,0,0,0,0,0,1,32.67330086593139,0.0,0.0,0.0,99.86792452830188,15.0,4.224926796609003,0.0,0.0,0.0,1.0,0.0,28.8
85.0,5.0,6.0,10.8109847884414,106.713227170704,0.0,18.827244701348747,20.47473566303819,1630.4,1,0,1,0,0,0,20.263535304628697,0.0,0.0,0.0,99.9981599607458,17.0,4.109470257965292,0.0,0.0,0.0,0.0,1.0,10.49
92.0,4.0,10.15,10.8359286719766,106.661283318946,0.0,11.098013468022373,16.924787565129154,166.5,0,0,0,1,0,1,10.107421869117639,70.38438438438438,0.0,29.585585585585584,0.0,10.0,7.957306468746599,0.0,0.0,0.0,0.0,1.0,8.5
47.0,1.0,3.0,10.792079783346,106.691889422074,3.0,53.75818181817839,34.07029975082686,1256.6,1,0,0,0,0,0,25.9063569677296,94.22011777813148,0.0,0.0,5.775903230940633,4.0,2.051611707442048,0.0,0.0,0.0,1.0,0.0,6.5
46.0,2.0,3.9,10.7846779636886,106.627118013013,2.0,14.87073929990493,12.804496961724974,878.3,1,0,0,0,0,1,20.25050569105691,59.44893544347034,0.0,0.0,40.54764886712968,5.0,8.138643611605644,0.0,0.0,0.0,1.0,0.0,4.6
80.0,2.0,6.0,10.7447846731698,106.715874823047,0.0,17.789285714285825,17.287883938053668,2210.0,0,0,0,0,0,0,18.207540931800263,97.33257918552036,0.0,0.0,2.6665158371040723,5.0,3.8278887638616905,0.0,0.0,0.0,0.0,1.0,8.6
58.0,4.0,5.066666666666666,10.8114257905907,106.685035001299,3.0,54.46617152529408,18.093318479606467,880.1,1,0,0,0,0,1,20.46129821819246,59.13646176570845,0.0,0.0,40.868083172366774,10.0,4.312327127810788,0.0,0.0,0.0,1.0,0.0,19.5
180.0,3.0,11.4,10.7272704541692,106.715446165814,0.0,17.789285714285825,34.311080856230646,921306.6,0,0,0,0,0,1,19.567814035091047,18.16232837146722,22.868941783332502,0.0,58.968724418125305,10.0,5.640574027812493,0.0,0.0,0.0,1.0,0.0,52.5
64.0,5.0,4.0,10.7848302619966,106.668779569873,3.0,54.46617152529408,16.924787565129154,1489.7,1,1,0,0,0,0,14.535280883434632,5.683694703631604,0.1590924347183996,0.0,94.15519903336242,15.0,3.6644371334466888,0.0,0.0,0.0,0.0,1.0,13.5
29.0,2.0,3.5,10.8442723300725,106.668197884521,0.0,11.098013468022373,9.674953215540254,4862.7,1,0,0,0,0,1,19.385376428405934,85.2647706006951,14.219877845641312,0.0,0.5151459065951015,4.0,8.39914054940159,0.0,0.0,0.0,1.0,0.0,4.3
35.0,4.0,3.0,10.7760928390664,106.662887344923,1.0,24.737282299672927,15.61262632367065,23690.0,0,0,0,1,0,0,16.95010834230355,43.63520472773321,0.5983115238497256,55.76821443647109,0.0,9.0,4.174136222594558,0.0,0.0,1.0,0.0,0.0,6.99
160.0,5.0,16.0,10.8154756617058,106.59113681764,3.0,10.737500000006847,13.71334205498395,,1,1,0,0,1,0,20.25050569105691,,,,,15.0,12.78789607809515,0.0,0.0,0.0,1.0,0.0,13.5
35.0,2.0,4.0,10.8408624772007,106.642114565989,0.0,11.098013468022373,20.454141465138118,748.5,1,1,1,0,0,0,20.25050569105691,3.657982631930527,0.0,0.0,96.34602538410152,6.0,9.67080741387112,0.0,0.0,0.0,0.0,1.0,5.56
32.0,2.0,4.090909090909092,10.7924030856062,106.62246185726,2.0,14.87073929990493,9.35870800879073,3673.1,1,1,0,0,0,1,20.25050569105691,94.50545860444856,0.0,0.0,5.494813645149873,4.0,8.781243154251554,0.0,0.0,1.0,0.0,0.0,5.6
17.0,3.0,13.0,10.7514665612156,106.722497862814,0.0,17.789285714285825,15.717993526044307,,0,0,0,0,0,0,19.567814035091047,,,,,4.0,3.5924533894456214,0.0,0.0,0.0,1.0,0.0,5.0
18.0,4.0,2.0,10.784579730731,106.668293625306,0.0,54.46617152529408,16.924787565129154,1109.0,0,0,0,0,0,0,14.535280883434632,12.05590622182146,0.0,0.0,87.93146979260594,5.0,3.70834139402513,0.0,0.0,0.0,0.0,1.0,4.86
90.0,4.0,7.0,10.7956914114371,106.621794869258,3.0,14.87073929990493,9.35870800879073,213.2,0,0,0,0,1,0,15.331358342303552,1.7448405253283303,98.25046904315198,0.0,0.0,10.0,8.934980054285209,0.0,0.0,0.0,1.0,0.0,11.5
67.0,4.0,4.0,10.7898396476404,106.689812501366,3.0,53.75818181817839,34.07029975082686,3273.4,0,1,1,1,1,0,33.00107166459517,30.517199242377956,69.48432822142115,0.0,0.0,9.0,1.9718969108136009,0.0,0.0,0.0,0.0,1.0,19.8
112.0,6.0,10.0,10.8486887597434,106.666839095103,1.0,11.098013468022373,9.674953215540254,625.7,0,0,0,0,0,0,15.50660834230355,87.60588141281764,0.0,0.0,12.395716797187148,11.0,8.906816046276148,0.0,1.0,0.0,1.0,0.0,14.8
18.0,3.0,3.0,10.8058146568568,106.682091868737,1.0,18.63592086332186,15.149860937399001,3369.7,1,1,1,0,0,0,12.77062601913981,5.965812980384011,94.03299997032376,0.0,0.0,5.0,3.911719483353611,0.0,0.0,0.0,0.0,1.0,4.85
117.0,2.0,4.0,10.8069923085861,106.695134954481,0.0,18.827244701348747,15.288713651298618,1088.6,0,0,0,1,0,0,13.941385937429175,88.45857064119052,0.0,0.0,11.542347969869558,6.0,3.507239516274274,0.0,0.0,1.0,0.0,0.0,9.5
53.0,3.0,6.0,10.8455729658423,106.718327285866,2.0,15.48107692307722,17.78611714762465,,1,0,0,0,0,1,15.155664323925304,,,,,7.0,7.961693327171492,0.0,0.0,0.0,0.0,1.0,7.5
325.0,3.0,13.7,10.7881571875126,106.677291311813,3.0,54.46617152529408,15.61262632367065,2179.2,0,1,1,1,1,1,24.641850909075103,72.75422173274598,0.0,0.0,27.247613803230543,9.0,2.93102071247884,0.0,0.0,0.0,0.0,1.0,175.0
72.0,4.0,14.0,10.8383688295943,106.636509355943,3.0,11.098013468022373,15.61262632367065,974.2,1,1,1,0,0,1,10.818659325601992,32.08786696776843,0.0,0.0,67.91110654896325,9.0,9.892689963676167,0.0,0.0,0.0,1.0,0.0,9.6
80.0,4.0,8.0,10.8500649556783,106.695369109591,0.0,8.826587030733174,13.645852307543556,13438.3,0,0,1,0,0,0,17.412339551755686,8.11769345824993,0.0,0.0,91.881934470878,11.0,8.259399294812424,0.0,0.0,0.0,0.0,1.0,8.4
54.0,2.0,7.0,10.8529797935105,106.720002502019,0.0,15.48107692307722,17.78611714762465,,0,1,1,1,1,1,15.155664323925304,,,,,5.0,8.80521602764358,1.0,0.0,0.0,1.0,0.0,4.5
100.0,4.0,20.0,10.8813300158916,106.637659696471,3.0,8.826587030733174,11.964993989558423,33762.1,0,0,1,0,0,0,20.25050569105691,0.2522651138406674,18.8968103287414,80.85089493840727,0.0,9.0,13.60810928879709,0.0,0.0,0.0,1.0,0.0,12.8
40.0,2.0,3.0,10.86406668512,106.625561610153,0.0,8.826587030733174,9.23912502081522,786.9,0,0,0,0,0,0,19.567814035091047,0.0,100.0,0.0,0.0,4.0,12.804666084945676,0.0,0.0,0.0,0.0,1.0,3.6
69.0,2.0,5.433333333333333,10.7596023831874,106.599067994081,3.0,10.737500000006847,13.482984203694478,5983.2,1,1,1,1,0,1,18.189881456227656,26.958483754512635,0.0,0.0,73.04118197620004,5.0,11.293830932411524,0.0,0.0,1.0,0.0,0.0,4.95
46.0,1.0,4.0,10.8196797989061,106.702665228633,3.0,18.827244701348747,16.235786892588425,1282.0,1,0,0,0,0,1,13.941385937429175,51.07098283931357,0.0,0.0,48.93135725429017,5.0,4.859980041154369,0.0,0.0,0.0,1.0,0.0,6.5
97.0,5.0,12.0,10.7939178869281,106.669192991347,3.0,18.63592086332186,14.561953480312356,5001.8,0,0,0,0,0,0,19.193619091459624,16.271342316765963,83.72845775520813,0.0,0.0,9.0,4.014522480486299,0.0,0.0,0.0,1.0,0.0,29.4
41.0,5.0,4.0,10.7541655853033,106.671149050323,3.0,29.82381843840417,15.288713651298618,97.0,1,0,0,0,0,0,17.376381907262566,25.752577319587623,0.0,0.0,74.20618556701032,7.0,4.074204944375012,0.0,0.0,0.0,1.0,0.0,8.3
40.0,5.0,8.0,10.8289883660567,106.689193914141,2.0,11.098013468022373,15.149860937399001,35587.4,1,0,0,0,0,0,20.25050569105691,9.209664094595276,0.0,90.73871651202391,0.0516193933808033,9.0,6.033841106720011,0.0,0.0,1.0,0.0,0.0,7.5
34.0,2.0,6.0,10.7870872094234,106.760315790275,0.0,38.647438220481845,23.346267146280812,,0,1,0,0,0,0,20.25050569105691,,,,,5.0,6.584703831636432,0.0,0.0,1.0,0.0,0.0,3.5
104.0,4.0,6.0,10.7900101190743,106.693869559756,0.0,53.75818181817839,34.07029975082686,7080.8,0,0,0,0,1,0,29.34260834230355,5.801039430572817,0.0,93.8679245283019,0.3316009490453056,11.0,1.7466199130169302,0.0,0.0,0.0,1.0,0.0,23.5
131.0,2.0,4.0,10.7711736153572,106.690827932122,0.0,53.75818181817839,80.81249751703449,3041.8,1,0,0,0,0,0,24.269797544088476,95.93628772437371,0.3698468012361101,3.6935367216779538,0.0,6.0,1.2438057051898477,0.0,0.0,0.0,0.0,1.0,29.79
343.0,5.0,10.0,10.8207651487368,106.635677747207,3.0,19.38917355371901,15.923197269929185,410.1,0,0,0,0,0,0,18.891140957318,6.764203852718849,0.0,0.0,93.23579614728116,10.0,8.708595489902978,0.0,0.0,0.0,0.0,1.0,46.0
40.0,3.0,4.0,10.7308809155901,106.732348604755,0.0,17.789285714285825,8.648767860862735,541.9,0,0,0,0,0,1,8.354727166160457,99.99630928215538,0.0,0.0,0.0,7.0,6.068241177284572,0.0,0.0,0.0,0.0,1.0,6.8
90.0,4.0,12.0,10.8450845002249,106.59230154007672,0.0,9.79203162611253,18.35812424801159,108.8,0,1,0,0,0,0,17.676519361145083,12.555147058823527,0.0,0.0,87.40808823529412,10.0,14.1498974779412,0.0,0.0,0.0,1.0,0.0,5.2
67.0,2.0,6.0,10.7035504276237,106.703927732253,2.0,8.131668552257471,13.173106254134565,1378.7,1,1,1,1,0,0,8.502652923904137,29.897004424457823,9.67360557046493,0.0,60.43084064698628,4.0,8.061945772791313,0.0,0.0,0.0,1.0,0.0,5.5
72.0,4.0,5.0,10.7317845749598,106.744830010203,0.0,17.789285714285825,8.648767860862735,9782.4,0,0,0,0,0,0,8.354727166160457,12.071270853778216,31.6465284592738,56.282200686947995,0.0,7.0,6.855181347235022,0.0,0.0,0.0,0.0,1.0,8.8
45.0,2.0,5.0,10.7837670015611,106.657798728714,3.0,19.38917355371901,20.339947871608835,827.3,1,1,0,0,1,0,20.25050569105691,16.388250936782306,0.0,0.0,83.6141665659374,8.0,4.8081154046231775,0.0,0.0,0.0,0.0,1.0,7.0
76.0,5.0,30.0,10.7342289223716,106.626645107907,0.0,12.006306645336863,14.561953480312356,22989.2,0,0,0,0,0,0,20.586367962736855,87.11642858385676,0.9903345918953248,0.0,11.893410818993264,13.0,9.366353356933985,0.0,0.0,0.0,1.0,0.0,14.5
40.0,3.0,6.0,10.8132636081283,106.709268673547,3.0,18.827244701348747,20.47473566303819,165.3,1,1,1,0,1,0,15.155664323925304,87.59225650332726,0.0,0.0,12.437991530550512,5.0,4.2385007671877455,0.0,0.0,0.0,1.0,0.0,7.5
85.0,4.0,4.0,10.8623121425639,106.723200831451,2.0,15.48107692307722,14.40074884671146,,1,1,0,0,0,0,20.25050569105691,,,,,7.0,9.896362348548411,0.0,0.0,0.0,1.0,0.0,10.6
43.0,4.0,3.9,10.7615916238493,106.67850579806,3.0,29.82381843840417,18.093318479606467,210.5,0,0,0,1,0,1,17.376381907262566,1.5534441805225654,0.0,0.0,98.44655581947744,15.0,2.9425232313249676,0.0,0.0,0.0,0.0,1.0,9.29
75.0,3.0,15.0,10.8075301376432,106.787360137825,3.0,15.48107692307722,20.177656837434043,,0,0,0,0,0,0,20.87381731865282,,,,,8.0,10.0532109196725,0.0,0.0,0.0,1.0,0.0,11.5
62.0,4.0,14.0,10.8784005740153,106.651924989368,2.0,8.826587030733174,13.805666803246416,1242.5,1,1,0,0,0,0,20.25050569105691,84.16177062374246,0.0,0.0,15.8374245472837,10.0,12.589470156800871,0.0,0.0,0.0,0.0,1.0,6.89
52.0,2.0,7.0,10.7843752584089,106.75951999019,2.0,38.647438220481845,23.346267146280812,,1,0,0,0,0,0,20.25050569105691,,,,,7.0,6.448962090238998,1.0,0.0,0.0,1.0,0.0,7.5
47.0,4.0,3.2,10.8385586912366,106.65993591627,3.0,11.098013468022373,16.924787565129154,76.6,0,0,0,0,0,1,17.21642624996233,21.462140992167107,0.0,0.0,78.59007832898173,7.0,8.282712926380375,0.0,0.0,0.0,0.0,1.0,8.8
50.0,4.0,7.666666666666667,10.7925487607659,106.622486368203,3.0,14.87073929990493,9.35870800879073,3673.1,0,0,0,0,0,1,20.25050569105691,94.50545860444856,0.0,0.0,5.494813645149873,9.0,8.782002004420127,0.0,0.0,0.0,0.0,1.0,10.9
68.0,6.0,4.0,10.7935899318363,106.679054544265,0.0,18.63592086332186,15.923197269929185,1660.1,0,0,0,0,0,0,43.77795732213526,79.13258237455577,0.0,0.0,20.86741762544425,24.0,3.1023003414268797,0.0,0.0,0.0,0.0,1.0,13.5
81.0,4.0,8.0,10.6916966403593,106.736623378915,0.0,8.131668552257471,7.431275025157785,2106.8,0,0,0,0,0,0,11.761918800261277,0.0,99.99952534649704,0.0,0.0,9.0,10.145702929392964,0.0,0.0,0.0,0.0,1.0,7.85
54.0,5.0,5.0,10.8444096152453,106.647013004136,2.0,11.098013468022373,23.820911987062647,877.9,1,1,1,0,0,0,21.09482090226569,84.5096252420549,0.0,0.0,15.48809659414512,10.0,9.63128467649575,0.0,0.0,0.0,0.0,1.0,9.5
203.0,3.0,6.0,10.8036883012224,106.796350907523,3.0,19.053737403258268,23.42179327737413,,0,0,0,0,0,1,20.87381731865282,,,,,9.0,10.85014614670841,0.0,0.0,0.0,1.0,0.0,30.0
108.0,3.0,6.0,10.7952267064578,106.791366074783,3.0,19.053737403258268,23.42179327737413,,0,0,0,0,0,0,22.138800464465486,,,,,8.0,10.088936776014815,0.0,1.0,0.0,0.0,1.0,10.7
33.0,2.0,7.0,10.7767485199197,106.61925280669,2.0,10.737500000006847,10.067829993435623,6449.3,1,1,1,0,0,0,17.21642624996233,21.76608314080598,0.0,0.0,78.23360674801917,4.0,8.940878881282892,0.0,0.0,0.0,1.0,0.0,4.35
49.0,3.0,8.0,10.8050442678532,106.639527550322,3.0,19.38917355371901,16.235786892588425,501.6,0,0,0,0,0,0,20.25050569105691,88.55462519936204,0.0,0.0,11.43939393939394,6.0,7.460717386443079,0.0,0.0,0.0,1.0,0.0,9.9
33.0,6.0,12.0,10.7706924831577,106.679774823678,3.0,54.46617152529408,15.13100312673361,31.7,1,0,0,0,0,0,20.25050569105691,0.0,0.0,0.0,100.0,6.0,2.403053657863906,0.0,0.0,0.0,1.0,0.0,22.0
50.0,4.0,6.0,10.7139136227739,106.737774845452,2.0,17.789285714285825,18.28632481919144,1197.8,0,0,0,0,0,0,20.119968764420605,0.0,21.039405576890964,0.0,78.9580898313575,8.0,7.982068802216555,0.0,0.0,0.0,1.0,0.0,10.0
125.0,5.0,10.8,10.7035736686886,106.703689781342,0.0,8.131668552257471,13.173106254134565,4800.1,0,1,1,1,0,1,8.502652923904137,18.2681610799775,0.0,1.6522572446407364,0.0,16.0,8.058408823139725,0.0,0.0,0.0,1.0,0.0,5.1
112.0,3.0,5.8,10.7997114467576,106.630669400271,0.0,14.87073929990493,14.237298722437757,89.6,0,0,0,0,0,1,18.686154441087304,0.0,0.0,0.0,99.97767857142856,9.0,8.13238525327518,0.0,0.0,0.0,1.0,0.0,9.0
154.0,3.0,18.6,10.7952305011757,106.694285484517,3.0,18.827244701348747,15.13100312673361,8620.7,0,0,0,0,0,1,21.04502912786141,21.268110478267424,78.11430626283247,0.0,0.0,10.0,2.2641853220730983,0.0,0.0,0.0,1.0,0.0,45.0
210.0,7.0,18.8,10.8048925489774,106.662305410014,0.0,19.38917355371901,18.093318479606467,155.4,0,0,0,0,0,1,20.25050569105691,25.849420849420852,0.0,0.0,74.14414414414414,58.0,5.3176850593178635,0.0,0.0,0.0,1.0,0.0,45.0
118.0,4.0,10.8,10.8299746119677,106.702616180705,0.0,18.827244701348747,16.235786892588425,3768.9,0,0,0,0,1,1,19.23866524947719,99.69487118257317,0.0,0.0,0.3051288174268354,28.0,6.0039873180908385,0.0,0.0,0.0,0.0,1.0,18.9
124.0,1.0,15.0,10.8187363835206,106.600104043965,3.0,10.737500000006847,13.71334205498395,1391.9,0,0,0,0,0,0,20.25050569105691,14.82146705941519,69.43027516344564,0.0,15.74466556505496,2.0,12.01142355010292,0.0,0.0,0.0,1.0,0.0,9.85
66.0,5.0,8.0,10.7933653220656,106.642337933323,3.0,19.38917355371901,15.61262632367065,64.3,0,0,0,0,0,1,19.334768492444127,0.0,0.0,0.0,100.0,12.0,6.702789440412722,0.0,0.0,0.0,0.0,1.0,23.5
87.0,5.0,7.0,10.7793202412389,106.667467698808,0.0,24.737282299672927,15.923197269929185,2594.0,0,1,0,0,1,0,16.95010834230355,71.39976869699308,0.0,0.0,28.582883577486513,10.0,3.692277490929282,0.0,0.0,0.0,0.0,1.0,14.0
715.0,3.0,24.2,10.8560750246003,106.618742585599,3.0,8.826587030733174,14.285467555474675,,1,1,0,1,0,1,19.567814035091047,,,,,11.0,12.656649196648877,0.0,0.0,0.0,0.0,0.0,66.0
150.0,6.0,8.666666666666668,10.8787897621388,106.649196561363,3.0,8.826587030733174,13.805666803246416,2704.0,0,0,0,0,0,1,18.18659779679914,13.602810650887571,0.0,0.0,86.39792899408283,7.0,12.758200179738273,0.0,0.0,0.0,1.0,0.0,10.3
50.0,5.0,5.0,10.8061725187657,106.681273604298,0.0,18.63592086332186,18.093318479606467,738.4,1,1,0,0,1,0,12.77062601913981,92.12486457204768,0.0,0.0,7.879198266522211,18.0,3.993256458772076,0.0,0.0,0.0,0.0,1.0,13.5
59.0,3.0,8.0,10.8709928924325,106.6287632477,3.0,8.826587030733174,9.23912502081522,,1,0,0,0,0,0,17.369957436871715,,,,,9.0,13.19042631369725,0.0,0.0,1.0,0.0,0.0,6.7
128.0,5.0,8.0,10.7985160449014,106.630355840812,0.0,14.87073929990493,14.237298722437757,80.0,1,0,0,0,0,0,19.567814035091047,0.0,0.0,0.0,100.0,12.0,8.122858012936824,0.0,0.0,0.0,1.0,0.0,25.0
49.0,5.0,8.0,10.7612922360614,106.590779807841,2.0,10.737500000006847,13.482984203694478,1597.3,1,0,0,0,0,0,20.25050569105691,41.78175671445564,18.8029800287986,0.0,39.415889313216056,8.0,12.161483248151113,0.0,0.0,0.0,0.0,1.0,6.9
84.0,6.0,20.0,10.7920967541155,106.691541271509,3.0,53.75818181817839,34.07029975082686,89.4,0,0,0,0,0,0,25.9063569677296,0.0,0.0,0.0,99.95525727069352,25.0,2.0721555843752,0.0,0.0,0.0,1.0,0.0,31.0
320.0,10.0,29.0,10.7561152637228,106.689462087754,3.0,53.75818181817839,26.429608342303553,112.5,0,0,0,0,0,1,20.776405006591933,62.33777777777777,37.68888888888889,0.0,0.0,10.0,2.5505063652969646,0.0,0.0,0.0,1.0,0.0,85.0
99.0,3.0,8.0,10.7473281128874,106.616604670207,3.0,10.737500000006847,19.36213730687916,,1,1,1,0,1,1,20.25050569105691,,,,,6.0,9.76530418918436,0.0,0.0,0.0,1.0,0.0,13.0
100.0,4.0,11.571428571428571,10.7454334450629,106.611715927126,3.0,10.737500000006847,19.36213730687916,902660.3,1,1,1,0,0,1,20.25050569105691,0.487598712383828,0.0,0.0,0.0,8.0,10.338924192382509,0.0,0.0,0.0,0.0,1.0,18.5
34.0,2.0,5.0,10.7981824618354,106.591863322221,2.0,10.737500000006847,13.71334205498395,12694.4,1,1,1,1,1,0,17.356189685781594,4.35191895639022,94.87994706327198,0.0,0.7681339803377868,4.0,12.184207033051448,0.0,0.0,1.0,0.0,0.0,3.7
52.0,4.0,6.0,10.7667184864657,106.600480739887,0.0,10.737500000006847,11.79885823719474,1227.0,0,0,0,0,0,0,13.629868366546333,0.0,0.0,0.0,99.99837000814996,7.0,11.039569217737998,0.0,0.0,0.0,0.0,1.0,6.55
59.0,5.0,4.0,10.8279309040479,106.69032169506,3.0,11.098013468022373,15.149860937399001,2291.8,0,0,1,0,0,0,16.60869960096871,27.63199232044681,69.71899816737934,0.0,2.6485731739244263,7.0,5.89323688829973,0.0,0.0,0.0,1.0,0.0,7.2
192.0,5.0,10.6,10.8065848351487,106.662639654363,0.0,19.38917355371901,18.093318479606467,164.4,0,0,0,0,0,1,20.25050569105691,16.277372262773724,0.0,0.0,83.72262773722626,33.0,5.4050065730565295,0.0,0.0,0.0,0.0,1.0,43.0
52.0,4.0,4.0,10.8006173327705,106.646165541587,2.0,19.38917355371901,16.235786892588425,893.0,1,1,1,1,0,0,20.25050569105691,46.88465845464725,0.0,0.0,53.111982082866746,8.0,6.59534429860078,0.0,0.0,0.0,0.0,1.0,9.5
120.0,3.0,30.0,10.7444179045901,106.732906500433,0.0,17.789285714285825,17.42635834230355,2088.7,0,0,0,0,0,1,21.217050598270333,37.69761095418203,0.0,0.0,62.301431512424,8.0,4.940133486329073,0.0,0.0,0.0,1.0,0.0,17.0
